# Time(s),U_avg(m/s)
5.635500084000000243e+02,9.509776148418438879e+00
5.636000083999999788e+02,9.521076110600592557e+00
5.636500084000000470e+02,9.512678470574044809e+00
5.637000084000000015e+02,9.501306714106988238e+00
5.637500083999999561e+02,9.499874647253895077e+00
5.638000084000000243e+02,9.499662319475142169e+00
5.638500083999999788e+02,9.494703931202986169e+00
5.639000084000000470e+02,9.495668571435230021e+00
5.639500084000000015e+02,9.479211641043958636e+00
5.640000083999999561e+02,9.452640117940401154e+00
5.640500084000000243e+02,9.450598563434628119e+00
5.641000084099999867e+02,9.445230031215746891e+00
5.641500084100000549e+02,9.416083842852572161e+00
5.642000084100000095e+02,9.431013235267210248e+00
5.642500084099999640e+02,9.406890355540198811e+00
5.643000084100000322e+02,9.388586631735176269e+00
5.643500084099999867e+02,9.373147041636341825e+00
5.644000084100000549e+02,9.374699783989589363e+00
5.644500084100000095e+02,9.365999691443667174e+00
5.645000084099999640e+02,9.361446100735321352e+00
5.645500084100000322e+02,9.351167297690547997e+00
5.646000084099999867e+02,9.354897545429489369e+00
5.646500084100000549e+02,9.338443670114170203e+00
5.647000084100000095e+02,9.341804253662767010e+00
5.647500084199999719e+02,9.332816983977236802e+00
5.648000084200000401e+02,9.364876951030840502e+00
5.648500084199999947e+02,9.362148004435585591e+00
5.649000084199999492e+02,9.390423496152077831e+00
5.649500084200000174e+02,9.411752508919825289e+00
5.650000084199999719e+02,9.387587621898456192e+00
5.650500084200000401e+02,9.403971994235838849e+00
5.651000084199999947e+02,9.397243189448762024e+00
5.651500084199999492e+02,9.375030495961532040e+00
5.652000084200000174e+02,9.368502562418385082e+00
5.652500084199999719e+02,9.364687536321740779e+00
5.653000084200000401e+02,9.376496168650112040e+00
5.653500084199999947e+02,9.368185598288231830e+00
5.654000084299999571e+02,9.379623802657272691e+00
5.654500084300000253e+02,9.364804392976951775e+00
5.655000084299999799e+02,9.390934457605261798e+00
5.655500084300000481e+02,9.376331194548635395e+00
5.656000084300000026e+02,9.357538658591089131e+00
5.656500084299999571e+02,9.343724368899396282e+00
5.657000084300000253e+02,9.346217310877262818e+00
5.657500084299999799e+02,9.347989254930158864e+00
5.658000084300000481e+02,9.328544460256589232e+00
5.658500084300000026e+02,9.322709265185846306e+00
5.659000084299999571e+02,9.341260450143085592e+00
5.659500084300000253e+02,9.337899866594487008e+00
5.660000084299999799e+02,9.323521915389417103e+00
5.660500084300000481e+02,9.326011802291331421e+00
5.661000084400000105e+02,9.323737298244122229e+00
5.661500084399999650e+02,9.306449387193561407e+00
5.662000084400000333e+02,9.301467322082768163e+00
5.662500084399999878e+02,9.305826151699093884e+00
5.663000084400000560e+02,9.297225349121653437e+00
5.663500084400000105e+02,9.278784910667718933e+00
5.664000084399999650e+02,9.274140431449763966e+00
5.664500084400000333e+02,9.256953337905660106e+00
5.665000084399999878e+02,9.264655184383851605e+00
5.665500084400000560e+02,9.275070702077535145e+00
5.666000084400000105e+02,9.263459885917136205e+00
5.666500084399999650e+02,9.261079981749539058e+00
5.667000084400000333e+02,9.246817359661701374e+00
5.667500084499999957e+02,9.258721463113614547e+00
5.668000084499999502e+02,9.265260853191588097e+00
5.668500084500000185e+02,9.243020664020777488e+00
5.669000084499999730e+02,9.245961938394787083e+00
5.669500084500000412e+02,9.252576941602603355e+00
5.670000084499999957e+02,9.257530747260828363e+00
5.670500084499999502e+02,9.265921513366480511e+00
5.671000084500000185e+02,9.249798350023104021e+00
5.671500084499999730e+02,9.250378050685236886e+00
5.672000084500000412e+02,9.259963351488618599e+00
5.672500084499999957e+02,9.284411596804654110e+00
5.673000084499999502e+02,9.307006174786044639e+00
5.673500084500000185e+02,9.301965299463150316e+00
5.674000084499999730e+02,9.292273834770391261e+00
5.674500084600000491e+02,9.306122494066562112e+00
5.675000084600000037e+02,9.305727625499599753e+00
5.675500084599999582e+02,9.309852741805501708e+00
5.676000084600000264e+02,9.289799987017232752e+00
5.676500084599999809e+02,9.296417281532013632e+00
5.677000084600000491e+02,9.288259464967795864e+00
5.677500084600000037e+02,9.285842136119773826e+00
5.678000084599999582e+02,9.289334851703348050e+00
5.678500084600000264e+02,9.274924058431777141e+00
5.679000084599999809e+02,9.249980890811311696e+00
5.679500084600000491e+02,9.228187506498667148e+00
5.680000084600000037e+02,9.212881575972788895e+00
5.680500084599999582e+02,9.227678072583460178e+00
5.681000084700000343e+02,9.220764435701211070e+00
5.681500084699999888e+02,9.221076053448445720e+00
5.682000084699999434e+02,9.243058852470193543e+00
5.682500084700000116e+02,9.234892634447104953e+00
5.683000084699999661e+02,9.245278365150243260e+00
5.683500084700000343e+02,9.253374316426405954e+00
5.684000084699999888e+02,9.239080379810047816e+00
5.684500084699999434e+02,9.259855660061267812e+00
5.685000084700000116e+02,9.259700614956638987e+00
5.685500084699999661e+02,9.240888984774384696e+00
5.686000084700000343e+02,9.215932833081117437e+00
5.686500084699999888e+02,9.217142643158611648e+00
5.687000084699999434e+02,9.205818240368831340e+00
5.687500084800000195e+02,9.221963553012869852e+00
5.688000084799999740e+02,9.211107340612928240e+00
5.688500084800000423e+02,9.201898577920786693e+00
5.689000084799999968e+02,9.196648429895095234e+00
5.689500084799999513e+02,9.204280773395350224e+00
5.690000084800000195e+02,9.188645658435506292e+00
5.690500084799999740e+02,9.206783644370064579e+00
5.691000084800000423e+02,9.202669220829999830e+00
5.691500084799999968e+02,9.181651062040497635e+00
5.692000084799999513e+02,9.199766898674395676e+00
5.692500084800000195e+02,9.211160040673123106e+00
5.693000084799999740e+02,9.198288241913012087e+00
5.693500084800000423e+02,9.209378931392366852e+00
5.694000084799999968e+02,9.220843867675997174e+00
5.694500084899999592e+02,9.228735892632281335e+00
5.695000084900000275e+02,9.233598046011907812e+00
5.695500084899999820e+02,9.233782878107080094e+00
5.696000084900000502e+02,9.237019731079568530e+00
5.696500084900000047e+02,9.243625569059524594e+00
5.697000084899999592e+02,9.242428743054830420e+00
5.697500084900000275e+02,9.232477596906045747e+00
5.698000084899999820e+02,9.229155201806864994e+00
5.698500084900000502e+02,9.217067793797756536e+00
5.699000084900000047e+02,9.213722485628927927e+00
5.699500084899999592e+02,9.220690350109345346e+00
5.700000084900000275e+02,9.233675950448715142e+00
5.700500084899999820e+02,9.247129741177923634e+00
5.701000084999999444e+02,9.262660983555354832e+00
5.701500085000000126e+02,9.231315140505827799e+00
5.702000084999999672e+02,9.230935547318631862e+00
5.702500085000000354e+02,9.228574737375744519e+00
5.703000084999999899e+02,9.232967936596544689e+00
5.703500084999999444e+02,9.240020579434666814e+00
5.704000085000000126e+02,9.259052938854546611e+00
5.704500084999999672e+02,9.257133587386904949e+00
5.705000085000000354e+02,9.251697843497048268e+00
5.705500084999999899e+02,9.272421951226050396e+00
5.706000084999999444e+02,9.283046741622532849e+00
5.706500085000000126e+02,9.269073587981266016e+00
5.707000084999999672e+02,9.244096050756327898e+00
5.707500085000000354e+02,9.242003323728338771e+00
5.708000085099999978e+02,9.247642230169084598e+00
5.708500085099999524e+02,9.217628400235181374e+00
5.709000085100000206e+02,9.216030595511622181e+00
5.709500085099999751e+02,9.224686389456220326e+00
5.710000085100000433e+02,9.225273727808236401e+00
5.710500085099999978e+02,9.223924911774869173e+00
5.711000085099999524e+02,9.205038432231761547e+00
5.711500085100000206e+02,9.181182871650658939e+00
5.712000085099999751e+02,9.188146153517145365e+00
5.712500085100000433e+02,9.195104089000716741e+00
5.713000085099999978e+02,9.201491489050015460e+00
5.713500085099999524e+02,9.205928986872137898e+00
5.714000085100000206e+02,9.205022393083005738e+00
5.714500085199999830e+02,9.206529309296955788e+00
5.715000085200000512e+02,9.236488147863699538e+00
5.715500085200000058e+02,9.227235850339225109e+00
5.716000085199999603e+02,9.223556011353512218e+00
5.716500085200000285e+02,9.211863471911360790e+00
5.717000085199999830e+02,9.221975773316682279e+00
5.717500085200000512e+02,9.213277208308738864e+00
5.718000085200000058e+02,9.215428745548829070e+00
5.718500085199999603e+02,9.214040977297054624e+00
5.719000085200000285e+02,9.224953708602132707e+00
5.719500085199999830e+02,9.219136080218119034e+00
5.720000085200000512e+02,9.207077695430568198e+00
5.720500085200000058e+02,9.210652898064880745e+00
5.721000085199999603e+02,9.223600309954834486e+00
5.721500085300000364e+02,9.216662996233948135e+00
5.722000085299999910e+02,9.215051443668599518e+00
5.722500085299999455e+02,9.196915749041005839e+00
5.723000085300000137e+02,9.226960129734441907e+00
5.723500085299999682e+02,9.225466961362281282e+00
5.724000085300000364e+02,9.228553351844070107e+00
5.724500085299999910e+02,9.221793232528474604e+00
5.725000085299999455e+02,9.246346877964898070e+00
5.725500085300000137e+02,9.257765988109230904e+00
5.726000085299999682e+02,9.277109201507352410e+00
5.726500085300000364e+02,9.280298700802566358e+00
5.727000085299999910e+02,9.278242634686016288e+00
5.727500085299999455e+02,9.265406733068354939e+00
5.728000085400000216e+02,9.244196104493799027e+00
5.728500085399999762e+02,9.252564721298789152e+00
5.729000085400000444e+02,9.254248068149040662e+00
5.729500085399999989e+02,9.265312025713804189e+00
5.730000085399999534e+02,9.280595043170032810e+00
5.730500085400000216e+02,9.287863068862860061e+00
5.731000085399999762e+02,9.303443192455542743e+00
5.731500085400000444e+02,9.284863748045736997e+00
5.732000085399999989e+02,9.289511282339647735e+00
5.732500085399999534e+02,9.279614363789034925e+00
5.733000085400000216e+02,9.284208434253761411e+00
5.733500085399999762e+02,9.278602369879513034e+00
5.734000085400000444e+02,9.267785873466964475e+00
5.734500085500000068e+02,9.296842700858505282e+00
5.735000085499999614e+02,9.320566129404628697e+00
5.735500085500000296e+02,9.327411790846916517e+00
5.736000085499999841e+02,9.326273011285334036e+00
5.736500085500000523e+02,9.325771978828997888e+00
5.737000085500000068e+02,9.291186227731028424e+00
5.737500085499999614e+02,9.308148009423577562e+00
5.738000085500000296e+02,9.299999358087220003e+00
5.738500085499999841e+02,9.306916813814410716e+00
5.739000085500000523e+02,9.331501010010367025e+00
5.739500085500000068e+02,9.341340645886855754e+00
5.740000085499999614e+02,9.323120172901562697e+00
5.740500085500000296e+02,9.321758372795391878e+00
5.741000085499999841e+02,9.314148178595797134e+00
5.741500085599999466e+02,9.296816732712901654e+00
5.742000085600000148e+02,9.317766152293458504e+00
5.742500085599999693e+02,9.329134089915569916e+00
5.743000085600000375e+02,9.376360981539180628e+00
5.743500085599999920e+02,9.367271366809216460e+00
5.744000085599999466e+02,9.356400642798496037e+00
5.744500085600000148e+02,9.337186506359401506e+00
5.745000085599999693e+02,9.346491503944069024e+00
5.745500085600000375e+02,9.359399963615619100e+00
5.746000085599999920e+02,9.352403839682633446e+00
5.746500085599999466e+02,9.338136634980866546e+00
5.747000085600000148e+02,9.341286418288687443e+00
5.747500085599999693e+02,9.321108405386333118e+00
5.748000085700000454e+02,9.336346360472251860e+00
5.748500085700000000e+02,9.345417644746495611e+00
5.749000085699999545e+02,9.345962975804152251e+00
5.749500085700000227e+02,9.336114938468790925e+00
5.750000085699999772e+02,9.323156833812999977e+00
5.750500085700000454e+02,9.326340986725295323e+00
5.751000085700000000e+02,9.324663750026950026e+00
5.751500085699999545e+02,9.324180284257346685e+00
5.752000085700000227e+02,9.348723236927931168e+00
5.752500085699999772e+02,9.349202883852594681e+00
5.753000085700000454e+02,9.344515633571292668e+00
5.753500085700000000e+02,9.328693395209311845e+00
5.754000085699999545e+02,9.347685274872809202e+00
5.754500085700000227e+02,9.354879978742758340e+00
5.755000085799999852e+02,9.366619871862182478e+00
5.755500085800000534e+02,9.375739273582690103e+00
5.756000085800000079e+02,9.376220448045328837e+00
5.756500085799999624e+02,9.372124354960984505e+00
5.757000085800000306e+02,9.365884362326431400e+00
5.757500085799999852e+02,9.346021786016253330e+00
5.758000085800000534e+02,9.346291396469130319e+00
5.758500085800000079e+02,9.343974121358574081e+00
5.759000085799999624e+02,9.332504602461014542e+00
5.759500085800000306e+02,9.359590905862699373e+00
5.760000085799999852e+02,9.371718029859199106e+00
5.760500085800000534e+02,9.382070918495839962e+00
5.761000085800000079e+02,9.392535317404774986e+00
5.761500085899999704e+02,9.407686202826024413e+00
5.762000085900000386e+02,9.405709568684260447e+00
5.762500085899999931e+02,9.420740542374343107e+00
5.763000085899999476e+02,9.432619441449642039e+00
5.763500085900000158e+02,9.440063897778768975e+00
5.764000085899999704e+02,9.449010687707916745e+00
5.764500085900000386e+02,9.475341623580156636e+00
5.765000085899999931e+02,9.447436559822994795e+00
5.765500085899999476e+02,9.447583967237742186e+00
5.766000085900000158e+02,9.462938015209884313e+00
5.766500085899999704e+02,9.501173054534033824e+00
5.767000085900000386e+02,9.499850206646268447e+00
5.767500085899999931e+02,9.506908959636296785e+00
5.768000085899999476e+02,9.511981149487713338e+00
5.768500086000000238e+02,9.520449820030172816e+00
5.769000085999999783e+02,9.523520935132195220e+00
5.769500086000000465e+02,9.533653858300201733e+00
5.770000086000000010e+02,9.526178851211540177e+00
5.770500085999999555e+02,9.529458475247373883e+00
5.771000086000000238e+02,9.520954671331450569e+00
5.771500085999999783e+02,9.511978858180745178e+00
5.772000086000000465e+02,9.511727578183590381e+00
5.772500086000000010e+02,9.511338055999548402e+00
5.773000085999999555e+02,9.553760840686642553e+00
5.773500086000000238e+02,9.577766863758441218e+00
5.774000085999999783e+02,9.577375050267434631e+00
5.774500086000000465e+02,9.587701970758471859e+00
5.775000086100000090e+02,9.586439460620784558e+00
5.775500086099999635e+02,9.586351627187125857e+00
5.776000086100000317e+02,9.597902869366436107e+00
5.776500086099999862e+02,9.576486786934021112e+00
5.777000086100000544e+02,9.602932288154505613e+00
5.777500086100000090e+02,9.615271739929760031e+00
5.778000086099999635e+02,9.620775459259574447e+00
5.778500086100000317e+02,9.629230381960248053e+00
5.779000086099999862e+02,9.649091430732447350e+00
5.779500086100000544e+02,9.655800377525826761e+00
5.780000086100000090e+02,9.646761171549092850e+00
5.780500086099999635e+02,9.650114117407804670e+00
5.781000086100000317e+02,9.649839924340998465e+00
5.781500086199999942e+02,9.647996949772190689e+00
5.782000086199999487e+02,9.649362568723299560e+00
5.782500086200000169e+02,9.647329415676400899e+00
5.783000086199999714e+02,9.655361210357543911e+00
5.783500086200000396e+02,9.670172218578992229e+00
5.784000086199999942e+02,9.696361857188390942e+00
5.784500086199999487e+02,9.702944018329709763e+00
5.785000086200000169e+02,9.717376197132953308e+00
5.785500086199999714e+02,9.731608268461256372e+00
5.786000086200000396e+02,9.724429603740063044e+00
5.786500086199999942e+02,9.721206498609364033e+00
5.787000086199999487e+02,9.743964523154252433e+00
5.787500086200000169e+02,9.747933066817548564e+00
5.788000086199999714e+02,9.774736775693556368e+00
5.788500086300000476e+02,9.781318173065884025e+00
5.789000086300000021e+02,9.792531065583371941e+00
5.789500086299999566e+02,9.801571799098081073e+00
5.790000086300000248e+02,9.802925961514368680e+00
5.790500086299999793e+02,9.797181654953234897e+00
5.791000086300000476e+02,9.791852838721746721e+00
5.791500086300000021e+02,9.794215176202609285e+00
5.792000086299999566e+02,9.803590440534204475e+00
5.792500086300000248e+02,9.779472907190109865e+00
5.793000086299999793e+02,9.801598531012674087e+00
5.793500086300000476e+02,9.810787435711116444e+00
5.794000086300000021e+02,9.820628599125585723e+00
